date,geo,country,pca_raw,wage_pressure_index,wage_pressure_ma3m,wage_pressure_ma12m
2005-02-01,IT,Italy,-1.3066,2.6142,2.1976,1.4315
2005-03-01,IT,Italy,-1.3053,2.638,2.5123,1.6231
2005-04-01,IT,Italy,-1.3012,2.7145,2.6556,1.8219
2005-05-01,IT,Italy,-1.2777,3.1509,2.8345,2.0714
2005-06-01,IT,Italy,-1.2546,3.5792,3.1482,2.3136
2005-07-01,IT,Italy,-1.28,3.1082,3.2794,2.4241
2005-08-01,IT,Italy,-1.2944,2.8406,3.176,2.4788
2005-09-01,IT,Italy,-1.2548,3.5759,3.1749,2.6167
2005-10-01,IT,Italy,-1.1984,4.6232,3.6799,2.8601
2005-11-01,IT,Italy,-1.1464,5.5875,4.5956,3.2009
2005-12-01,IT,Italy,-1.1342,5.8142,5.3417,3.5443
2006-01-01,IT,Italy,-1.1354,5.7918,5.7312,3.8365
2006-02-01,IT,Italy,-1.1132,6.2052,5.9371,4.1358
2006-03-01,IT,Italy,-1.0977,6.4924,6.1631,4.457
2006-04-01,IT,Italy,-1.0839,6.7488,6.4821,4.7932
2006-05-01,IT,Italy,-1.0811,6.8016,6.6809,5.0974
2006-06-01,IT,Italy,-1.1154,6.1637,6.5714,5.3128
2006-07-01,IT,Italy,-1.1353,5.7937,6.253,5.5366
2006-08-01,IT,Italy,-1.1361,5.7787,5.912,5.7814
2006-09-01,IT,Italy,-1.1552,5.425,5.6658,5.9355
2006-10-01,IT,Italy,-1.1881,4.8133,5.339,5.9513
2006-11-01,IT,Italy,-1.2199,4.2242,4.8208,5.8377
2006-12-01,IT,Italy,-1.2441,3.7738,4.2704,5.6677
2007-01-01,IT,Italy,-1.2767,3.168,3.722,5.449
2007-02-01,IT,Italy,-1.3025,2.6902,3.2106,5.1561
2007-03-01,IT,Italy,-1.2871,2.9765,2.9449,4.8631
2007-04-01,IT,Italy,-1.256,3.554,3.0735,4.5969
2007-05-01,IT,Italy,-1.2306,4.0241,3.5182,4.3654
2007-06-01,IT,Italy,-1.1874,4.8271,4.1351,4.254
2007-07-01,IT,Italy,-1.125,5.9864,4.9458,4.2701
2007-08-01,IT,Italy,-1.0705,6.9972,5.9369,4.3716
2007-09-01,IT,Italy,-1.0377,7.6063,6.8633,4.5534
2007-10-01,IT,Italy,-1.0143,8.0414,7.5483,4.8224
2007-11-01,IT,Italy,-0.9813,8.6538,8.1005,5.1916
2007-12-01,IT,Italy,-0.9154,9.8785,8.8579,5.7003
2008-01-01,IT,Italy,-0.8318,11.4303,9.9876,6.3888
2008-02-01,IT,Italy,-0.7775,12.4385,11.2491,7.2012
2008-03-01,IT,Italy,-0.7621,12.7244,12.1977,8.0135
2008-04-01,IT,Italy,-0.7672,12.6301,12.5977,8.7698
2008-05-01,IT,Italy,-0.7763,12.4606,12.605,9.4729
2008-06-01,IT,Italy,-0.7714,12.5514,12.5473,10.1166
2008-07-01,IT,Italy,-0.7676,12.6216,12.5445,10.6695
2008-08-01,IT,Italy,-0.7843,12.3124,12.4951,11.1124
2008-09-01,IT,Italy,-0.801,12.0029,12.3123,11.4788
2008-10-01,IT,Italy,-0.8132,11.7751,12.0301,11.79
2008-11-01,IT,Italy,-0.834,11.3898,11.7226,12.018
2008-12-01,IT,Italy,-0.8833,10.4732,11.2127,12.0675
2009-01-01,IT,Italy,-0.9541,9.1587,10.3406,11.8782
2009-02-01,IT,Italy,-1.0086,8.1476,9.2598,11.5206
2009-03-01,IT,Italy,-1.0455,7.461,8.2558,11.082
2009-04-01,IT,Italy,-1.0795,6.8303,7.4796,10.5987
2009-05-01,IT,Italy,-1.1095,6.2736,6.855,10.0831
2009-06-01,IT,Italy,-1.1551,5.426,6.1766,9.4894
2009-07-01,IT,Italy,-1.2098,4.4108,5.3701,8.8051
2009-08-01,IT,Italy,-1.2433,3.7893,4.542,8.0949
2009-09-01,IT,Italy,-1.2636,3.4125,3.8709,7.379
2009-10-01,IT,Italy,-1.28,3.1083,3.4367,6.6568
2009-11-01,IT,Italy,-1.2932,2.8627,3.1278,5.9462
2009-12-01,IT,Italy,-1.2995,2.745,2.9054,5.3022
2010-01-01,IT,Italy,-1.2945,2.8382,2.8153,4.7754
2010-02-01,IT,Italy,-1.2927,2.8709,2.818,4.3357
2010-03-01,IT,Italy,-1.2937,2.8523,2.8538,3.9517
2010-04-01,IT,Italy,-1.2874,2.9692,2.8975,3.6299
2010-05-01,IT,Italy,-1.2756,3.19,3.0038,3.3729
2010-06-01,IT,Italy,-1.2629,3.425,3.1947,3.2062
2010-07-01,IT,Italy,-1.2557,3.5577,3.3909,3.1351
2010-08-01,IT,Italy,-1.2599,3.4804,3.4877,3.1093
2010-09-01,IT,Italy,-1.2665,3.3588,3.4657,3.1049
2010-10-01,IT,Italy,-1.2709,3.2763,3.3719,3.1189
2010-11-01,IT,Italy,-1.2761,3.1799,3.2717,3.1453
2010-12-01,IT,Italy,-1.2832,3.0487,3.1683,3.1706
2011-01-01,IT,Italy,-1.2852,3.0107,3.0797,3.185
2011-02-01,IT,Italy,-1.2434,3.7867,3.282,3.2613
2011-03-01,IT,Italy,-1.1691,5.1664,3.9879,3.4541
2011-04-01,IT,Italy,-1.1321,5.853,4.9353,3.6945
2011-05-01,IT,Italy,-1.1311,5.8722,5.6305,3.918
2011-06-01,IT,Italy,-1.1203,6.0734,5.9329,4.1387
2011-07-01,IT,Italy,-1.0994,6.4609,6.1355,4.3806
2011-08-01,IT,Italy,-1.0753,6.9077,6.4807,4.6662
2011-09-01,IT,Italy,-1.0578,7.2341,6.8676,4.9892
2011-10-01,IT,Italy,-1.0481,7.4142,7.1853,5.334
2011-11-01,IT,Italy,-1.0429,7.5104,7.3862,5.6949
2011-12-01,IT,Italy,-1.0405,7.5555,7.4933,6.0704
2012-01-01,IT,Italy,-1.0457,7.4581,7.508,6.441
2012-02-01,IT,Italy,-1.1004,6.4415,7.1517,6.6623
2012-03-01,IT,Italy,-1.1912,4.7573,6.219,6.6282
2012-04-01,IT,Italy,-1.2459,3.7412,4.98,6.4522
2012-05-01,IT,Italy,-1.2633,3.4185,3.9723,6.2477
2012-06-01,IT,Italy,-1.2787,3.1324,3.4307,6.0026
2012-07-01,IT,Italy,-1.2975,2.782,3.1109,5.6961
2012-08-01,IT,Italy,-1.3202,2.3611,2.7585,5.3172
2012-09-01,IT,Italy,-1.3403,1.9885,2.3772,4.88
2012-10-01,IT,Italy,-1.3492,1.8231,2.0575,4.4141
2012-11-01,IT,Italy,-1.3205,2.3558,2.0558,3.9846
2012-12-01,IT,Italy,-1.2701,3.2921,2.4903,3.6293
2013-01-01,IT,Italy,-1.2402,3.8465,3.1648,3.3283
2013-02-01,IT,Italy,-1.2313,4.012,3.7169,3.1259
2013-03-01,IT,Italy,-1.2273,4.0859,3.9815,3.0699
2013-04-01,IT,Italy,-1.2203,4.2155,4.1045,3.1094
2013-05-01,IT,Italy,-1.2088,4.4296,4.2437,3.1937
2013-06-01,IT,Italy,-1.2009,4.577,4.4073,3.3141
2013-07-01,IT,Italy,-1.1958,4.6704,4.559,3.4714
2013-08-01,IT,Italy,-1.1868,4.839,4.6954,3.6779
2013-09-01,IT,Italy,-1.1516,5.492,5.0004,3.9699
2013-10-01,IT,Italy,-1.118,6.1165,5.4825,4.3277
2013-11-01,IT,Italy,-1.1305,5.884,5.8308,4.6217
2013-12-01,IT,Italy,-1.1792,4.98,5.6601,4.7623
2014-01-01,IT,Italy,-1.1925,4.7325,5.1988,4.8362
2014-02-01,IT,Italy,-1.134,5.8189,5.1771,4.9868
2014-03-01,IT,Italy,-1.0343,7.6707,6.0741,5.2855
2014-04-01,IT,Italy,-0.9345,9.5227,7.6708,5.7278
2014-05-01,IT,Italy,-0.8407,11.2641,9.4858,6.2973
2014-06-01,IT,Italy,-0.7877,12.2495,11.0121,6.9367
2014-07-01,IT,Italy,-0.741,13.1161,12.2099,7.6405
2014-08-01,IT,Italy,-0.6627,14.5694,13.3117,8.4514
2014-09-01,IT,Italy,-0.6306,15.1656,14.2837,9.2575
2014-10-01,IT,Italy,-0.6414,14.9653,14.9001,9.9949
2014-11-01,IT,Italy,-0.6506,14.7951,14.9753,10.7375
2014-12-01,IT,Italy,-0.588,15.9563,15.2389,11.6522
2015-01-01,IT,Italy,-0.4899,17.7792,16.1769,12.7394
2015-02-01,IT,Italy,-0.4887,17.8016,17.179,13.738
2015-03-01,IT,Italy,-0.559,16.4958,17.3588,14.4734
2015-04-01,IT,Italy,-0.6341,15.102,16.4665,14.9383
2015-05-01,IT,Italy,-0.7254,13.4067,15.0015,15.1169
2015-06-01,IT,Italy,-0.7724,12.5324,13.6803,15.1405
2015-07-01,IT,Italy,-0.7979,12.0591,12.666,15.0524
2015-08-01,IT,Italy,-0.8392,11.2934,11.9616,14.7794
2015-09-01,IT,Italy,-0.8744,10.6391,11.3305,14.4021
2015-10-01,IT,Italy,-0.862,10.8698,10.9341,14.0609
2015-11-01,IT,Italy,-0.8546,11.0058,10.8382,13.7451
2015-12-01,IT,Italy,-0.9318,9.5739,10.4832,13.2132
2016-01-01,IT,Italy,-1.0512,7.3553,9.3117,12.3446
2016-02-01,IT,Italy,-1.0798,6.8249,7.9181,11.4298
2016-03-01,IT,Italy,-1.0535,7.3141,7.1648,10.6647
2016-04-01,IT,Italy,-1.0395,7.5728,7.2373,10.0373
2016-05-01,IT,Italy,-1.02,7.9362,7.6077,9.5814
2016-06-01,IT,Italy,-1.0147,8.0343,7.8478,9.2066
2016-07-01,IT,Italy,-1.036,7.6382,7.8695,8.8381
2016-08-01,IT,Italy,-1.0496,7.3848,7.6858,8.5124
2016-09-01,IT,Italy,-1.0179,7.9745,7.6658,8.2904
2016-10-01,IT,Italy,-0.993,8.437,7.9321,8.0877
2016-11-01,IT,Italy,-0.9421,9.3817,8.5978,7.9523
2016-12-01,IT,Italy,-0.8625,10.8606,9.5598,8.0595
2017-01-01,IT,Italy,-0.8475,11.138,10.4601,8.3748
2017-02-01,IT,Italy,-0.8773,10.5842,10.860900000000001,8.688
2017-03-01,IT,Italy,-0.8835,10.4701,10.7308,8.951
2017-04-01,IT,Italy,-0.8548,11.003,10.6858,9.2369
2017-05-01,IT,Italy,-0.8094,11.8463,11.1065,9.5627
2017-06-01,IT,Italy,-0.7082,13.7251,12.1915,10.037
2017-07-01,IT,Italy,-0.5403,16.8421,14.1378,10.804
2017-08-01,IT,Italy,-0.4188,19.0992,16.5555,11.7802
2017-09-01,IT,Italy,-0.3754,19.9056,18.6156,12.7744
2017-10-01,IT,Italy,-0.3314,20.7213,19.9087,13.7981
2017-11-01,IT,Italy,-0.2896,21.4984,20.7084,14.8078
2017-12-01,IT,Italy,-0.2248,22.7018,21.6405,15.7946
2018-01-01,IT,Italy,-0.0529,25.8941,23.3648,17.0243
2018-02-01,IT,Italy,0.1178,29.0638,25.8866,18.5642
2018-03-01,IT,Italy,0.1773,30.1684,28.3754,20.2058
2018-04-01,IT,Italy,0.2049,30.6802,29.9708,21.8455
2018-05-01,IT,Italy,0.253,31.5743,30.8077,23.4895
2018-06-01,IT,Italy,0.2314,31.1717,31.1421,24.9434
2018-07-01,IT,Italy,0.1079,28.8785,30.5415,25.9464
2018-08-01,IT,Italy,0.0096,27.054,29.0347,26.6093
2018-09-01,IT,Italy,-0.0201,26.5024,27.4783,27.1591
2018-10-01,IT,Italy,-0.0391,26.1499,26.5688,27.6115
2018-11-01,IT,Italy,-0.0713,25.5519,26.068,27.9492
2018-12-01,IT,Italy,-0.1593,23.9183,25.2067,28.0506
2019-01-01,IT,Italy,-0.2906,21.4804,23.6502,27.6828
2019-02-01,IT,Italy,-0.356,20.2651,21.8879,26.9496
2019-03-01,IT,Italy,-0.2943,21.4102,21.0519,26.2197
2019-04-01,IT,Italy,-0.2428,22.3666,21.3473,25.5269
2019-05-01,IT,Italy,-0.2711,21.8419,21.8729,24.7159
2019-06-01,IT,Italy,-0.2807,21.6626,21.957,23.9235
2019-07-01,IT,Italy,-0.2207,22.7774,22.094,23.4151
2019-08-01,IT,Italy,-0.1577,23.9473,22.7958,23.1562
2019-09-01,IT,Italy,-0.1276,24.5064,23.7437,22.9898
2019-10-01,IT,Italy,-0.1057,24.9136,24.4558,22.8868
2019-11-01,IT,Italy,-0.0213,26.4805,25.3002,22.9642
2019-12-01,IT,Italy,0.1532,29.7212,27.0384,23.4478
2020-01-01,IT,Italy,0.2772,32.0237,29.4085,24.3264
2020-02-01,IT,Italy,0.2605,31.7128,31.1526,25.2804
2020-03-01,IT,Italy,0.1498,29.657,31.1312,25.9676
2020-04-01,IT,Italy,0.0646,28.0751,29.815,26.4433
2020-05-01,IT,Italy,0.0545,27.8868,28.5396,26.947
2020-06-01,IT,Italy,0.0541,27.8803,27.9474,27.4652
2020-07-01,IT,Italy,0.0376,27.5743,27.7805,27.8649
2020-08-01,IT,Italy,0.0347,27.5193,27.658,28.1626
2020-09-01,IT,Italy,0.0675,28.13,27.7412,28.4646
2020-10-01,IT,Italy,0.0971,28.6795,28.1096,28.7784
2020-11-01,IT,Italy,0.0527,27.8538,28.2211,28.8928
2020-12-01,IT,Italy,-0.0529,25.8931,27.4755,28.5738
2021-01-01,IT,Italy,-0.1014,24.9919,26.2463,27.9878
2021-02-01,IT,Italy,-0.0293,26.3321,25.739,27.5394
2021-03-01,IT,Italy,0.0891,28.5295,26.6178,27.4455
2021-04-01,IT,Italy,0.2038,30.6606,28.5074,27.6609
2021-05-01,IT,Italy,0.2901,32.2621,30.4841,28.0255
2021-06-01,IT,Italy,0.3626,33.6088,32.1772,28.5029
2021-07-01,IT,Italy,0.4351,34.9546,33.6085,29.1179
2021-08-01,IT,Italy,0.5203,36.538,35.0338,29.8695
2021-09-01,IT,Italy,0.6215,38.4157,36.6361,30.7266
2021-10-01,IT,Italy,0.6948,39.7768,38.2435,31.6514
2021-11-01,IT,Italy,0.7648,41.0764,39.7563,32.7533
2021-12-01,IT,Italy,0.8848,43.3047,41.386,34.2043
2022-01-01,IT,Italy,1.0338,46.0725,43.4845,35.961
2022-02-01,IT,Italy,1.211,49.3634,46.2469,37.8803
2022-03-01,IT,Italy,1.4483,53.7689,49.7349,39.9835
2022-04-01,IT,Italy,1.6743,57.966,53.6995,42.259
2022-05-01,IT,Italy,1.9082,62.308,58.0143,44.7628
2022-06-01,IT,Italy,2.1778,67.3148,62.5296,47.5717
2022-07-01,IT,Italy,2.4277,71.9563,67.193,50.6551
2022-08-01,IT,Italy,2.6449,75.9881,71.7531,53.9426
2022-09-01,IT,Italy,2.7953,78.7816,75.5753,57.3065
2022-10-01,IT,Italy,2.9754,82.1258,78.9652,60.8355
2022-11-01,IT,Italy,3.2226,86.7168,82.5414,64.6389
2022-12-01,IT,Italy,3.3999,90.0084,86.2836,68.5309
2023-01-01,IT,Italy,3.5237,92.3067,89.6773,72.3837
2023-02-01,IT,Italy,3.5753,93.2651,91.8601,76.0422
2023-03-01,IT,Italy,3.5242,92.3167,92.6295,79.2545
2023-04-01,IT,Italy,3.4992,91.8519,92.4779,82.0784
2023-05-01,IT,Italy,3.4925,91.7271,91.9652,84.5299
2023-06-01,IT,Italy,3.4993,91.8536,91.8109,86.5748
2023-07-01,IT,Italy,3.5873,93.4879,92.3562,88.3691
2023-08-01,IT,Italy,3.6606,94.8486,93.3967,89.9409
2023-09-01,IT,Italy,3.7426,96.3725,94.903,91.4068
2023-10-01,IT,Italy,3.8479,98.3272,96.5161,92.7569
2023-11-01,IT,Italy,3.8548,98.4551,97.7182,93.7351
2023-12-01,IT,Italy,3.8462,98.2962,98.3595,94.4257
2024-01-01,IT,Italy,3.8685,98.7095,98.4869,94.9593
2024-02-01,IT,Italy,3.8833,98.9844,98.6634,95.4359
2024-03-01,IT,Italy,3.9037,99.3637,99.0192,96.0231
2024-04-01,IT,Italy,3.9296,99.8443,99.3975,96.6892
2024-05-01,IT,Italy,3.938,100,99.736,97.3786
2024-06-01,IT,Italy,3.8499,98.3639,99.4027,97.9211
2024-07-01,IT,Italy,3.6355,94.3833,97.5824,97.9957
2024-08-01,IT,Italy,3.4048,90.099,94.2821,97.5999
2024-09-01,IT,Italy,3.1924,86.1558,90.2127,96.7485
2024-10-01,IT,Italy,2.9861,82.3242,86.193,95.415
2024-11-01,IT,Italy,2.8777,80.3117,82.9306,93.903
2024-12-01,IT,Italy,2.9035,80.7913,81.1424,92.4443
2025-01-01,IT,Italy,2.9045,80.8097,80.6376,90.9526
2025-02-01,IT,Italy,2.8601,79.9848,80.5286,89.3693
2025-03-01,IT,Italy,2.8456,79.7162,80.1702,87.732
2025-04-01,IT,Italy,2.8086,79.0283,79.5764,85.9974
2025-05-01,IT,Italy,2.7579,78.0861,78.9436,84.1712
2025-06-01,IT,Italy,2.74,77.7538,78.2894,82.4537
2025-07-01,IT,Italy,2.7776,78.4536,78.0978,81.1262
2025-08-01,IT,Italy,2.9085,80.8827,79.03,80.3582
2025-09-01,IT,Italy,3.0461,83.4392,80.9252,80.1318
2025-10-01,IT,Italy,3.1749,85.8304,83.3841,80.424
2025-11-01,IT,Italy,3.2921,88.006,85.7585,81.0652
2025-12-01,IT,Italy,3.2537,87.2941,87.0435,81.6071
2026-01-01,IT,Italy,3.1643,85.6339,86.978,82.0091
2026-02-01,IT,Italy,3.1718,85.7734,86.2338,82.4915
2026-03-01,IT,Italy,3.2303,86.8589,86.0887,83.0867
2026-04-01,IT,Italy,3.2719,87.632,86.7548,83.8037
2026-05-01,IT,Italy,3.2661,87.5241,87.3383,84.5902
2026-06-01,IT,Italy,3.2884,87.9386,87.6982,85.4389
2026-07-01,IT,Italy,3.341,88.9148,88.1258,86.3107
2026-08-01,IT,Italy,3.3078,88.2985,88.3839,86.9286
2004-01-01,NL,Netherlands,-2.2005,0.7092,0.7092,0.7092
2004-02-01,NL,Netherlands,-2.2504,0,0.3546,0.3546
2004-03-01,NL,Netherlands,-2.1972,0.7552,0.4881,0.4881
2004-04-01,NL,Netherlands,-2.1485,1.4476,0.7343,0.728
2004-05-01,NL,Netherlands,-2.1342,1.6504,1.2844,0.9125
2004-06-01,NL,Netherlands,-2.1255,1.7736,1.6239,1.056
2004-07-01,NL,Netherlands,-2.1014,2.117,1.847,1.2076
2004-08-01,NL,Netherlands,-2.0664,2.6146,2.1684,1.3835
2004-09-01,NL,Netherlands,-2.05,2.8477,2.5264,1.5461
2004-10-01,NL,Netherlands,-2.0697,2.5673,2.6765,1.6483
2004-11-01,NL,Netherlands,-2.0898,2.2809,2.5653,1.7058
2004-12-01,NL,Netherlands,-2.1009,2.1243,2.3242,1.7407
2005-01-01,NL,Netherlands,-2.0976,2.1706,2.192,1.8624
2005-02-01,NL,Netherlands,-2.0821,2.3911,2.2287,2.0617
2005-03-01,NL,Netherlands,-2.0701,2.5622,2.3746,2.2123
2005-04-01,NL,Netherlands,-2.0502,2.8442,2.5992,2.3287
2005-05-01,NL,Netherlands,-2.0213,3.2551,2.8872,2.4624
2005-06-01,NL,Netherlands,-2.0019,3.5306,3.21,2.6088
2005-07-01,NL,Netherlands,-1.9903,3.696,3.4939,2.7404
2005-08-01,NL,Netherlands,-1.9677,4.0159,3.7475,2.8572
2005-09-01,NL,Netherlands,-1.9304,4.5468,4.0862,2.9988
2005-10-01,NL,Netherlands,-1.8536,5.638,4.7336,3.2547
2005-11-01,NL,Netherlands,-1.7749,6.756,5.647,3.6276
2005-12-01,NL,Netherlands,-1.73,7.3936,6.5959,4.0667
2006-01-01,NL,Netherlands,-1.6771,8.146,7.4319,4.5646
2006-02-01,NL,Netherlands,-1.6378,8.7045,8.0814,5.0907
2006-03-01,NL,Netherlands,-1.6338,8.7605,8.537,5.6073
2006-04-01,NL,Netherlands,-1.6465,8.58,8.6816,6.0853
2006-05-01,NL,Netherlands,-1.6611,8.3733,8.5713,6.5118
2006-06-01,NL,Netherlands,-1.6577,8.4205,8.4579,6.9193
2006-07-01,NL,Netherlands,-1.645,8.6021,8.4653,7.3281
2006-08-01,NL,Netherlands,-1.6418,8.6477,8.5568,7.7141
2006-09-01,NL,Netherlands,-1.6502,8.528,8.5926,8.0459
2006-10-01,NL,Netherlands,-1.6966,7.8691,8.3483,8.2318
2006-11-01,NL,Netherlands,-1.7307,7.3832,7.9268,8.284
2006-12-01,NL,Netherlands,-1.6713,8.2273,7.8266,8.3535
2007-01-01,NL,Netherlands,-1.5922,9.3524,8.321,8.4541
2007-02-01,NL,Netherlands,-1.5078,10.5509,9.3769,8.6079
2007-03-01,NL,Netherlands,-1.4369,11.5581,10.4871,8.8411
2007-04-01,NL,Netherlands,-1.3894,12.2339,11.4476,9.1456
2007-05-01,NL,Netherlands,-1.3184,13.2421,12.3447,9.5513
2007-06-01,NL,Netherlands,-1.1948,14.9977,13.4912,10.0994
2007-07-01,NL,Netherlands,-1.0711,16.7562,14.9987,10.7789
2007-08-01,NL,Netherlands,-1.0043,17.7047,16.4862,11.5336
2007-09-01,NL,Netherlands,-0.9409,18.6066,17.6892,12.3735
2007-10-01,NL,Netherlands,-0.8125,20.4306,18.914,13.4203
2007-11-01,NL,Netherlands,-0.6695,22.4618,20.4996,14.6769
2007-12-01,NL,Netherlands,-0.5936,23.5402,22.1442,15.9529
2008-01-01,NL,Netherlands,-0.5733,23.8284,23.2768,17.159300000000002
2008-02-01,NL,Netherlands,-0.557,24.0611,23.8099,18.2851
2008-03-01,NL,Netherlands,-0.472,25.2689,24.3862,19.4277
2008-04-01,NL,Netherlands,-0.3371,27.1851,25.505,20.6736
2008-05-01,NL,Netherlands,-0.2652,28.2062,26.8868,21.9206
2008-06-01,NL,Netherlands,-0.3247,27.3616,27.5843,22.951
2008-07-01,NL,Netherlands,-0.414,26.0921,27.22,23.7289
2008-08-01,NL,Netherlands,-0.4238,25.9538,26.4692,24.4164
2008-09-01,NL,Netherlands,-0.4014,26.2722,26.1061,25.0552
2008-10-01,NL,Netherlands,-0.4243,25.9463,26.0575,25.5148
2008-11-01,NL,Netherlands,-0.484,25.0984,25.7723,25.7345
2008-12-01,NL,Netherlands,-0.5458,24.2193,25.088,25.7911
2009-01-01,NL,Netherlands,-0.5926,23.5551,24.2909,25.7684
2009-02-01,NL,Netherlands,-0.6426,22.8446,23.5397,25.667
2009-03-01,NL,Netherlands,-0.7463,21.3708,22.5902,25.3421
2009-04-01,NL,Netherlands,-0.887,19.3721,21.1958,24.691
2009-05-01,NL,Netherlands,-0.9687,18.2105,19.6511,23.8581
2009-06-01,NL,Netherlands,-0.9425,18.5832,18.7219,23.1265
2009-07-01,NL,Netherlands,-0.8875,19.3652,18.7196,22.566
2009-08-01,NL,Netherlands,-0.8988,19.2047,19.051,22.0035
2009-09-01,NL,Netherlands,-0.9618,18.3095,18.9598,21.34
2009-10-01,NL,Netherlands,-1.0071,17.6658,18.3934,20.6499
2009-11-01,NL,Netherlands,-1.0329,17.2989,17.7581,20
2009-12-01,NL,Netherlands,-1.072,16.7435,17.2361,19.377
2010-01-01,NL,Netherlands,-1.1059,16.262,16.7681,18.7692
2010-02-01,NL,Netherlands,-1.1226,16.0249,16.3435,18.2009
2010-03-01,NL,Netherlands,-1.1201,16.0598,16.1156,17.7583
2010-04-01,NL,Netherlands,-1.0911,16.472,16.1856,17.5167
2010-05-01,NL,Netherlands,-1.0668,16.8166,16.4495,17.4005
2010-06-01,NL,Netherlands,-1.0847,16.5631,16.6172,17.2322
2010-07-01,NL,Netherlands,-1.1275,15.954,16.4446,16.9479
2010-08-01,NL,Netherlands,-1.1153,16.1282,16.2151,16.6915
2010-09-01,NL,Netherlands,-1.0439,17.1423,16.4081,16.5943
2010-10-01,NL,Netherlands,-1.0122,17.5928,16.9544,16.5882
2010-11-01,NL,Netherlands,-1.0216,17.4588,17.3979,16.6015
2010-12-01,NL,Netherlands,-1.0105,17.6166,17.5561,16.6742
2011-01-01,NL,Netherlands,-0.9862,17.9616,17.679,16.8159
2011-02-01,NL,Netherlands,-0.9576,18.369,17.9824,17.0112
2011-03-01,NL,Netherlands,-0.9189,18.9189,18.4165,17.2495
2011-04-01,NL,Netherlands,-0.9023,19.1545,18.8141,17.473
2011-05-01,NL,Netherlands,-0.9219,18.8759,18.9831,17.6446
2011-06-01,NL,Netherlands,-0.9415,18.5975,18.876,17.8142
2011-07-01,NL,Netherlands,-0.9415,18.5973,18.6902,18.0344
2011-08-01,NL,Netherlands,-0.9751,18.1197,18.4382,18.2004
2011-09-01,NL,Netherlands,-1.056,16.9712,17.8961,18.1861
2011-10-01,NL,Netherlands,-1.0943,16.4269,17.1726,18.089
2011-11-01,NL,Netherlands,-1.0702,16.7693,16.7225,18.0315
2011-12-01,NL,Netherlands,-1.0432,17.152,16.7827,17.9928
2012-01-01,NL,Netherlands,-1.0346,17.2742,17.0652,17.9355
2012-02-01,NL,Netherlands,-1.0428,17.1584,17.1948,17.8346
2012-03-01,NL,Netherlands,-1.0616,16.8916,17.1081,17.6657
2012-04-01,NL,Netherlands,-1.0677,16.8041,16.9514,17.4698
2012-05-01,NL,Netherlands,-1.0492,17.0672,16.921,17.3191
2012-06-01,NL,Netherlands,-1.0256,17.4024,17.0912,17.2195
2012-07-01,NL,Netherlands,-1.014,17.5673,17.3456,17.1337
2012-08-01,NL,Netherlands,-1.0049,17.6972,17.5556,17.0985
2012-09-01,NL,Netherlands,-0.9821,18.0205,17.7617,17.1859
2012-10-01,NL,Netherlands,-0.9703,18.1878,17.9685,17.3327
2012-11-01,NL,Netherlands,-0.9984,17.7892,17.9991,17.4176
2012-12-01,NL,Netherlands,-1.0449,17.1288,17.7019,17.4157
2013-01-01,NL,Netherlands,-1.0798,16.6329,17.1836,17.3623
2013-02-01,NL,Netherlands,-1.0923,16.4545,16.7387,17.3036
2013-03-01,NL,Netherlands,-1.0945,16.4233,16.5036,17.2646
2013-04-01,NL,Netherlands,-1.1032,16.3001,16.3926,17.2226
2013-05-01,NL,Netherlands,-1.1253,15.9852,16.2362,17.1324
2013-06-01,NL,Netherlands,-1.1514,15.6148,15.9667,16.9835
2013-07-01,NL,Netherlands,-1.1759,15.2676,15.6225,16.7918
2013-08-01,NL,Netherlands,-1.1867,15.114,15.3322,16.5766
2013-09-01,NL,Netherlands,-1.1926,15.0294,15.137,16.3273
2013-10-01,NL,Netherlands,-1.2025,14.8885,15.0107,16.0524
2013-11-01,NL,Netherlands,-1.1989,14.9405,14.9528,15.815
2013-12-01,NL,Netherlands,-1.1834,15.1607,14.9965,15.651
2014-01-01,NL,Netherlands,-1.1769,15.252,15.1177,15.5359
2014-02-01,NL,Netherlands,-1.1851,15.1356,15.1828,15.426
2014-03-01,NL,Netherlands,-1.2026,14.8875,15.0917,15.298
2014-04-01,NL,Netherlands,-1.2233,14.5936,14.8722,15.1558
2014-05-01,NL,Netherlands,-1.2297,14.5023,14.6611,15.0322
2014-06-01,NL,Netherlands,-1.2211,14.6247,14.5735,14.9497
2014-07-01,NL,Netherlands,-1.2075,14.8184,14.6485,14.9123
2014-08-01,NL,Netherlands,-1.1906,15.0574,14.8335,14.9075
2014-09-01,NL,Netherlands,-1.1679,15.3807,15.0855,14.9368
2014-10-01,NL,Netherlands,-1.1503,15.6304,15.3562,14.9986
2014-11-01,NL,Netherlands,-1.1456,15.6971,15.5694,15.0617
2014-12-01,NL,Netherlands,-1.1253,15.9863,15.7713,15.1305
2015-01-01,NL,Netherlands,-1.0879,16.5166,16.0667,15.235900000000001
2015-02-01,NL,Netherlands,-1.0637,16.8618,16.4549,15.3797
2015-03-01,NL,Netherlands,-1.0432,17.1523,16.8436,15.5685
2015-04-01,NL,Netherlands,-1.0078,17.6551,17.223,15.8236
2015-05-01,NL,Netherlands,-0.9796,18.0559,17.6211,16.1197
2015-06-01,NL,Netherlands,-0.961,18.3199,18.0103,16.4276
